Croptype,Province,Quarter,Area,Year,Production,Yield
Corn,Capiz,Quarter 4,2216.0,2010,6173.0,2.785649819494585
Corn,Guimaras,Quarter 4,193.0,2010,208.0,1.077720207253886
Corn,Iloilo,Quarter 4,10520.0,2010,48314.0,4.5925855513307985
Irrigated Palay,Aklan,Quarter 1,6934.0,2011,24369.0,3.514421690222094
Irrigated Palay,Antique,Quarter 1,14569.0,2011,54555.0,3.7445946873498523
Irrigated Palay,Capiz,Quarter 1,6741.0,2011,25583.0,3.7951342530781784
Irrigated Palay,Guimaras,Quarter 1,954.0,2011,3382.0,3.5450733752620547
Irrigated Palay,Iloilo,Quarter 1,48000.0,2011,171598.0,3.5749583333333335
Rainfed Palay,Aklan,Quarter 1,8400.0,2011,21630.0,2.575
Rainfed Palay,Antique,Quarter 1,6517.0,2011,16455.0,2.524934785944453
Rainfed Palay,Capiz,Quarter 1,27595.0,2011,72656.0,2.6329407501358943
Rainfed Palay,Guimaras,Quarter 1,3242.0,2011,6016.0,1.8556446637877853
Rainfed Palay,Iloilo,Quarter 1,46496.0,2011,154285.0,3.3182424294562973
Palay,Aklan,Quarter 1,15334.0,2011,45999.0,2.9998043563323336
Palay,Antique,Quarter 1,21086.0,2011,71010.0,3.367637294887603
Palay,Capiz,Quarter 1,34336.0,2011,98239.0,2.861107875116496
Palay,Guimaras,Quarter 1,4196.0,2011,9398.0,2.2397521448999047
Palay,Iloilo,Quarter 1,94496.0,2011,325883.0,3.448643328818151
White Corn,Aklan,Quarter 1,30.0,2011,35.0,1.1666666666666667
White Corn,Antique,Quarter 1,35.0,2011,46.0,1.3142857142857143
White Corn,Capiz,Quarter 1,92.0,2011,143.0,1.5543478260869565
White Corn,Guimaras,Quarter 1,25.0,2011,28.0,1.12
White Corn,Iloilo,Quarter 1,3092.0,2011,6752.0,2.1836998706338937
Yellow Corn,Aklan,Quarter 1,100.0,2011,165.0,1.65
Yellow Corn,Antique,Quarter 1,178.0,2011,645.0,3.6235955056179776
Yellow Corn,Capiz,Quarter 1,3918.0,2011,12854.0,3.2807554874936193
Yellow Corn,Guimaras,Quarter 1,57.0,2011,74.0,1.2982456140350878
Yellow Corn,Iloilo,Quarter 1,15374.0,2011,65204.0,4.241186418628854
Corn,Aklan,Quarter 1,130.0,2011,200.0,1.5384615384615385
Corn,Antique,Quarter 1,213.0,2011,691.0,3.244131455399061
Corn,Capiz,Quarter 1,4010.0,2011,12997.0,3.241147132169576
Corn,Guimaras,Quarter 1,82.0,2011,102.0,1.2439024390243902
Corn,Iloilo,Quarter 1,18466.0,2011,71956.0,3.8966749702155314
Irrigated Palay,Aklan,Quarter 2,1764.0,2011,6009.0,3.4064625850340136
Irrigated Palay,Antique,Quarter 2,5269.0,2011,19394.0,3.6807743404820648
Irrigated Palay,Capiz,Quarter 2,6530.0,2011,25040.0,3.8346094946401226
Irrigated Palay,Guimaras,Quarter 2,556.0,2011,1745.0,3.1384892086330933
Irrigated Palay,Iloilo,Quarter 2,12000.0,2011,42270.0,3.5225
Rainfed Palay,Aklan,Quarter 2,2575.0,2011,6595.0,2.5611650485436894
Rainfed Palay,Antique,Quarter 2,516.0,2011,1398.0,2.7093023255813953
Rainfed Palay,Capiz,Quarter 2,5374.0,2011,14690.0,2.733531819873465
Rainfed Palay,Guimaras,Quarter 2,397.0,2011,907.0,2.2846347607052895
Rainfed Palay,Iloilo,Quarter 2,2430.0,2011,8130.0,3.345679012345679
Palay,Aklan,Quarter 2,4339.0,2011,12604.0,2.9048167780594607
Palay,Antique,Quarter 2,5785.0,2011,20792.0,3.594122731201383
Palay,Capiz,Quarter 2,11904.0,2011,39730.0,3.3375336021505375
Palay,Guimaras,Quarter 2,953.0,2011,2652.0,2.782791185729276
Palay,Iloilo,Quarter 2,14430.0,2011,50400.0,3.492723492723493
White Corn,Aklan,Quarter 2,30.0,2011,44.0,1.4666666666666666
White Corn,Antique,Quarter 2,205.0,2011,234.0,1.1414634146341462
White Corn,Capiz,Quarter 2,80.0,2011,126.0,1.575
White Corn,Guimaras,Quarter 2,34.0,2011,43.0,1.2647058823529411
White Corn,Iloilo,Quarter 2,3910.0,2011,8878.0,2.2705882352941176
Yellow Corn,Aklan,Quarter 2,150.0,2011,499.0,3.3266666666666667
Yellow Corn,Antique,Quarter 2,996.0,2011,2972.0,2.9839357429718874
Yellow Corn,Capiz,Quarter 2,3782.0,2011,11960.0,3.1623479640401904
Yellow Corn,Guimaras,Quarter 2,12.0,2011,18.0,1.5
Yellow Corn,Iloilo,Quarter 2,1550.0,2011,5943.0,3.8341935483870966
Corn,Aklan,Quarter 2,180.0,2011,543.0,3.0166666666666666
Corn,Antique,Quarter 2,1201.0,2011,3206.0,2.669442131557036
Corn,Capiz,Quarter 2,3862.0,2011,12086.0,3.1294665976178146
Corn,Guimaras,Quarter 2,46.0,2011,61.0,1.326086956521739
Corn,Iloilo,Quarter 2,5460.0,2011,14821.0,2.7144688644688646
Irrigated Palay,Aklan,Quarter 3,6465.0,2011,24775.0,3.8321732405259086
Irrigated Palay,Antique,Quarter 3,13731.0,2011,56374.0,4.105600466098609
Irrigated Palay,Capiz,Quarter 3,7077.0,2011,26600.0,3.7586547972304647
Irrigated Palay,Guimaras,Quarter 3,1652.0,2011,6113.0,3.700363196125908
Irrigated Palay,Iloilo,Quarter 3,43107.0,2011,158760.0,3.682928526689401
Rainfed Palay,Aklan,Quarter 3,7050.0,2011,24016.0,3.4065248226950353
Rainfed Palay,Antique,Quarter 3,18123.0,2011,52793.0,2.9130386801302213
Rainfed Palay,Capiz,Quarter 3,30751.0,2011,95206.0,3.0960293974179702
Rainfed Palay,Guimaras,Quarter 3,9256.0,2011,22362.0,2.415946413137424
Rainfed Palay,Iloilo,Quarter 3,65949.0,2011,220944.0,3.3502251739980893
Palay,Aklan,Quarter 3,13515.0,2011,48791.0,3.6101368849426563
Palay,Antique,Quarter 3,31854.0,2011,109167.0,3.4271049161800717
Palay,Capiz,Quarter 3,37828.0,2011,121806.0,3.219995770328857
Palay,Guimaras,Quarter 3,10908.0,2011,28475.0,2.6104693802713603
Palay,Iloilo,Quarter 3,109056.0,2011,379704.0,3.4817341549295775
White Corn,Aklan,Quarter 3,49.0,2011,89.0,1.816326530612245
White Corn,Antique,Quarter 3,192.0,2011,186.0,0.96875
White Corn,Capiz,Quarter 3,60.0,2011,98.0,1.6333333333333333
White Corn,Guimaras,Quarter 3,402.0,2011,428.0,1.064676616915423
White Corn,Iloilo,Quarter 3,4403.0,2011,9717.0,2.2069043833749715
Yellow Corn,Aklan,Quarter 3,425.0,2011,1516.0,3.5670588235294116
Yellow Corn,Antique,Quarter 3,250.0,2011,580.0,2.32
Yellow Corn,Capiz,Quarter 3,4918.0,2011,16267.0,3.307645384302562
Yellow Corn,Guimaras,Quarter 3,27.0,2011,34.0,1.2592592592592593
Yellow Corn,Iloilo,Quarter 3,11750.0,2011,55584.0,4.730553191489362
Corn,Aklan,Quarter 3,474.0,2011,1605.0,3.3860759493670884
Corn,Antique,Quarter 3,442.0,2011,766.0,1.7330316742081449
Corn,Capiz,Quarter 3,4978.0,2011,16365.0,3.2874648453194055
Corn,Guimaras,Quarter 3,429.0,2011,462.0,1.0769230769230769
Corn,Iloilo,Quarter 3,16153.0,2011,65301.0,4.042654615241751
Irrigated Palay,Aklan,Quarter 4,3010.0,2011,11297.0,3.753156146179402
Irrigated Palay,Antique,Quarter 4,13613.0,2011,53661.0,3.9418937780063175
Irrigated Palay,Capiz,Quarter 4,7654.0,2011,29147.0,3.808074209563627
Irrigated Palay,Guimaras,Quarter 4,1109.0,2011,3709.0,3.3444544634806133
Irrigated Palay,Iloilo,Quarter 4,30645.0,2011,111589.0,3.641344428128569
Rainfed Palay,Aklan,Quarter 4,3047.0,2011,7966.0,2.61437479488021
Rainfed Palay,Antique,Quarter 4,11675.0,2011,32406.0,2.775674518201285
Rainfed Palay,Capiz,Quarter 4,19574.0,2011,60172.0,3.07407785838357
Rainfed Palay,Guimaras,Quarter 4,3115.0,2011,7179.0,2.3046548956661317
Rainfed Palay,Iloilo,Quarter 4,27250.0,2011,91663.0,3.3637798165137616
Palay,Aklan,Quarter 4,6057.0,2011,19263.0,3.180287270926201
Palay,Antique,Quarter 4,25288.0,2011,86067.0,3.4034720025308447
Palay,Capiz,Quarter 4,27228.0,2011,89319.0,3.280409872190392
Palay,Guimaras,Quarter 4,4224.0,2011,10888.0,2.577651515151515
Palay,Iloilo,Quarter 4,57895.0,2011,203252.0,3.510700405907246
White Corn,Aklan,Quarter 4,33.0,2011,56.0,1.696969696969697
White Corn,Antique,Quarter 4,17.0,2011,13.0,0.7647058823529411
White Corn,Capiz,Quarter 4,70.0,2011,95.0,1.3571428571428572
White Corn,Guimaras,Quarter 4,80.0,2011,66.0,0.825
White Corn,Iloilo,Quarter 4,485.0,2011,1038.0,2.1402061855670103
Yellow Corn,Aklan,Quarter 4,244.0,2011,413.0,1.6926229508196722
Yellow Corn,Antique,Quarter 4,26.0,2011,73.0,2.8076923076923075
Yellow Corn,Capiz,Quarter 4,1880.0,2011,5540.0,2.9468085106382977
Yellow Corn,Guimaras,Quarter 4,25.0,2011,24.0,0.96
Yellow Corn,Iloilo,Quarter 4,3420.0,2011,11723.0,3.4277777777777776
Corn,Aklan,Quarter 4,277.0,2011,469.0,1.6931407942238268
Corn,Antique,Quarter 4,43.0,2011,86.0,2.0
Corn,Capiz,Quarter 4,1950.0,2011,5635.0,2.8897435897435897
Corn,Guimaras,Quarter 4,105.0,2011,90.0,0.8571428571428571
Corn,Iloilo,Quarter 4,3905.0,2011,12761.0,3.2678617157490395
Irrigated Palay,Aklan,Quarter 1,7146.0,2012,26842.0,3.7562272600055975
Irrigated Palay,Antique,Quarter 1,13000.0,2012,44609.0,3.4314615384615386
Irrigated Palay,Capiz,Quarter 1,6772.0,2012,25495.0,3.764766686355582
Irrigated Palay,Guimaras,Quarter 1,1022.0,2012,3993.0,3.907045009784736
Irrigated Palay,Iloilo,Quarter 1,41741.0,2012,148351.0,3.5540835150092236
Rainfed Palay,Aklan,Quarter 1,7782.0,2012,21694.0,2.787715240298124
Rainfed Palay,Antique,Quarter 1,3576.0,2012,8189.0,2.2899888143176734
Rainfed Palay,Capiz,Quarter 1,27045.0,2012,78342.0,2.8967276760953964
Rainfed Palay,Guimaras,Quarter 1,3163.0,2012,5718.0,1.8077774264938349
Rainfed Palay,Iloilo,Quarter 1,42241.0,2012,134898.0,3.193532350086409
Palay,Aklan,Quarter 1,14928.0,2012,48536.0,3.2513397642015005
Palay,Antique,Quarter 1,16576.0,2012,52798.0,3.185207528957529
Palay,Capiz,Quarter 1,33817.0,2012,103837.0,3.0705562291155335
Palay,Guimaras,Quarter 1,4185.0,2012,9711.0,2.3204301075268816
Palay,Iloilo,Quarter 1,83982.0,2012,283249.0,3.3727346336119646
White Corn,Aklan,Quarter 1,55.0,2012,80.0,1.4545454545454546
White Corn,Antique,Quarter 1,41.0,2012,56.0,1.3658536585365855
White Corn,Capiz,Quarter 1,201.0,2012,323.0,1.6069651741293531
White Corn,Guimaras,Quarter 1,16.0,2012,16.0,1.0
White Corn,Iloilo,Quarter 1,2550.0,2012,6003.0,2.3541176470588234
Yellow Corn,Aklan,Quarter 1,90.0,2012,196.0,2.1777777777777776
Yellow Corn,Antique,Quarter 1,186.0,2012,678.0,3.6451612903225805
Yellow Corn,Capiz,Quarter 1,5346.0,2012,18170.0,3.398802843247288
Yellow Corn,Guimaras,Quarter 1,5.0,2012,6.0,1.2
Yellow Corn,Iloilo,Quarter 1,13712.0,2012,66811.0,4.872447491248542
Corn,Aklan,Quarter 1,145.0,2012,276.0,1.903448275862069
Corn,Antique,Quarter 1,227.0,2012,734.0,3.2334801762114536
Corn,Capiz,Quarter 1,5547.0,2012,18493.0,3.3338741662159728
Corn,Guimaras,Quarter 1,21.0,2012,22.0,1.0476190476190477
Corn,Iloilo,Quarter 1,16262.0,2012,72814.0,4.477555036280901
Irrigated Palay,Aklan,Quarter 2,1227.0,2012,4626.0,3.770171149144254
Irrigated Palay,Antique,Quarter 2,5415.0,2012,19238.0,3.5527239150507848
Irrigated Palay,Capiz,Quarter 2,5413.0,2012,20449.0,3.7777572510622575
Irrigated Palay,Guimaras,Quarter 2,600.0,2012,1935.0,3.225
Irrigated Palay,Iloilo,Quarter 2,8860.0,2012,29393.0,3.317494356659142
Rainfed Palay,Aklan,Quarter 2,2130.0,2012,4860.0,2.2816901408450705
Rainfed Palay,Antique,Quarter 2,547.0,2012,1449.0,2.648994515539305
Rainfed Palay,Capiz,Quarter 2,4144.0,2012,10787.0,2.6030405405405403
Rainfed Palay,Guimaras,Quarter 2,490.0,2012,1139.0,2.3244897959183675
Rainfed Palay,Iloilo,Quarter 2,2550.0,2012,8235.0,3.2294117647058824
Palay,Aklan,Quarter 2,3357.0,2012,9486.0,2.8257372654155497
Palay,Antique,Quarter 2,5962.0,2012,20687.0,3.469808788996981
Palay,Capiz,Quarter 2,9557.0,2012,31236.0,3.268389662027833
Palay,Guimaras,Quarter 2,1090.0,2012,3074.0,2.820183486238532
Palay,Iloilo,Quarter 2,11410.0,2012,37628.0,3.297808939526731
White Corn,Aklan,Quarter 2,47.0,2012,69.0,1.4680851063829787
White Corn,Antique,Quarter 2,225.0,2012,304.0,1.3511111111111112
White Corn,Capiz,Quarter 2,50.0,2012,80.0,1.6
White Corn,Guimaras,Quarter 2,25.0,2012,34.0,1.36
White Corn,Iloilo,Quarter 2,4301.0,2012,10228.0,2.3780516159032783
Yellow Corn,Aklan,Quarter 2,205.0,2012,360.0,1.7560975609756098
Yellow Corn,Antique,Quarter 2,1063.0,2012,3632.0,3.416745061147695
Yellow Corn,Capiz,Quarter 2,3399.0,2012,10395.0,3.058252427184466
Yellow Corn,Guimaras,Quarter 2,10.0,2012,16.0,1.6
Yellow Corn,Iloilo,Quarter 2,1720.0,2012,6525.0,3.7936046511627906
Corn,Aklan,Quarter 2,252.0,2012,429.0,1.7023809523809523
Corn,Antique,Quarter 2,1288.0,2012,3936.0,3.0559006211180124
Corn,Capiz,Quarter 2,3449.0,2012,10475.0,3.0371122064366483
Corn,Guimaras,Quarter 2,35.0,2012,50.0,1.4285714285714286
Corn,Iloilo,Quarter 2,6021.0,2012,16753.0,2.7824281680783924
Irrigated Palay,Aklan,Quarter 3,3469.0,2012,13967.0,4.026232343614875
Irrigated Palay,Antique,Quarter 3,13879.0,2012,55745.0,4.016499747820448
Irrigated Palay,Capiz,Quarter 3,7209.0,2012,27261.0,3.781523096129838
Irrigated Palay,Guimaras,Quarter 3,1660.0,2012,5899.0,3.5536144578313253
Irrigated Palay,Iloilo,Quarter 3,43202.0,2012,165862.0,3.8392204064626636
Rainfed Palay,Aklan,Quarter 3,2971.0,2012,9418.0,3.1699764389094582
Rainfed Palay,Antique,Quarter 3,18391.0,2012,53452.0,2.9064216192702954
Rainfed Palay,Capiz,Quarter 3,32075.0,2012,99961.0,3.116477007014809
Rainfed Palay,Guimaras,Quarter 3,9424.0,2012,22964.0,2.4367572156196946
Rainfed Palay,Iloilo,Quarter 3,71869.0,2012,245251.0,3.4124726933726643
Palay,Aklan,Quarter 3,6440.0,2012,23385.0,3.6312111801242235
Palay,Antique,Quarter 3,32270.0,2012,109197.0,3.383854973659746
Palay,Capiz,Quarter 3,39284.0,2012,127222.0,3.238519499032685
Palay,Guimaras,Quarter 3,11084.0,2012,28863.0,2.6040238181162034
Palay,Iloilo,Quarter 3,115071.0,2012,411113.0,3.5726899044937475
White Corn,Aklan,Quarter 3,155.0,2012,271.0,1.7483870967741935
White Corn,Antique,Quarter 3,185.0,2012,180.0,0.972972972972973
White Corn,Capiz,Quarter 3,75.0,2012,122.0,1.6266666666666667
White Corn,Guimaras,Quarter 3,367.0,2012,442.0,1.2043596730245232
White Corn,Iloilo,Quarter 3,5500.0,2012,12639.0,2.298
Yellow Corn,Aklan,Quarter 3,231.0,2012,441.0,1.9090909090909092
Yellow Corn,Antique,Quarter 3,220.0,2012,525.0,2.3863636363636362
Yellow Corn,Capiz,Quarter 3,4566.0,2012,15170.0,3.322382829610162
Yellow Corn,Guimaras,Quarter 3,23.0,2012,35.0,1.5217391304347827
Yellow Corn,Iloilo,Quarter 3,12214.0,2012,58184.0,4.763713771082364
Corn,Aklan,Quarter 3,386.0,2012,712.0,1.8445595854922279
Corn,Antique,Quarter 3,405.0,2012,705.0,1.7407407407407407
Corn,Capiz,Quarter 3,4641.0,2012,15292.0,3.2949795302736478
Corn,Guimaras,Quarter 3,390.0,2012,477.0,1.2230769230769232
Corn,Iloilo,Quarter 3,17714.0,2012,70823.0,3.9981370667268825
Irrigated Palay,Aklan,Quarter 4,6285.0,2012,25082.0,3.990771678599841
Irrigated Palay,Antique,Quarter 4,13820.0,2012,55663.0,4.027713458755427
Irrigated Palay,Capiz,Quarter 4,8470.0,2012,32563.0,3.8445100354191264
Irrigated Palay,Guimaras,Quarter 4,1425.0,2012,4795.0,3.364912280701754
Irrigated Palay,Iloilo,Quarter 4,31212.0,2012,109240.0,3.4999359220812507
Rainfed Palay,Aklan,Quarter 4,7885.0,2012,23156.0,2.936715282181357
Rainfed Palay,Antique,Quarter 4,12287.0,2012,35123.0,2.858549686660698
Rainfed Palay,Capiz,Quarter 4,21431.0,2012,66056.0,3.0822640100788576
Rainfed Palay,Guimaras,Quarter 4,4031.0,2012,8982.0,2.228231208136939
Rainfed Palay,Iloilo,Quarter 4,47860.0,2012,154172.0,3.221312160468032
Palay,Aklan,Quarter 4,14170.0,2012,48238.0,3.4042342978122795
Palay,Antique,Quarter 4,26107.0,2012,90786.0,3.4774581529857893
Palay,Capiz,Quarter 4,29901.0,2012,98619.0,3.298184007223839
Palay,Guimaras,Quarter 4,5456.0,2012,13777.0,2.5251099706744866
Palay,Iloilo,Quarter 4,79072.0,2012,263412.0,3.3312929987859166
White Corn,Aklan,Quarter 4,40.0,2012,65.0,1.625
White Corn,Antique,Quarter 4,23.0,2012,28.0,1.2173913043478262
White Corn,Capiz,Quarter 4,75.0,2012,128.0,1.7066666666666668
White Corn,Guimaras,Quarter 4,55.0,2012,45.0,0.8181818181818182
White Corn,Iloilo,Quarter 4,765.0,2012,1802.0,2.3555555555555556
Yellow Corn,Aklan,Quarter 4,220.0,2012,375.0,1.7045454545454546
Yellow Corn,Antique,Quarter 4,31.0,2012,99.0,3.193548387096774
Yellow Corn,Capiz,Quarter 4,2010.0,2012,6410.0,3.189054726368159
Yellow Corn,Guimaras,Quarter 4,20.0,2012,19.0,0.95
Yellow Corn,Iloilo,Quarter 4,3675.0,2012,13753.0,3.742312925170068
Corn,Aklan,Quarter 4,260.0,2012,440.0,1.6923076923076923
Corn,Antique,Quarter 4,54.0,2012,127.0,2.3518518518518516
Corn,Capiz,Quarter 4,2085.0,2012,6538.0,3.1357314148681055
Corn,Guimaras,Quarter 4,75.0,2012,64.0,0.8533333333333334
Corn,Iloilo,Quarter 4,4440.0,2012,15555.0,3.5033783783783785
Irrigated Palay,Aklan,Quarter 1,6814.0,2013,25285.0,3.71074258878779
Irrigated Palay,Antique,Quarter 1,13248.0,2013,49673.0,3.749471618357488
Irrigated Palay,Capiz,Quarter 1,8026.0,2013,30330.0,3.778968352853227
Irrigated Palay,Guimaras,Quarter 1,771.0,2013,2331.0,3.0233463035019454
Irrigated Palay,Iloilo,Quarter 1,40459.0,2013,129786.0,3.2078400355915866
Rainfed Palay,Aklan,Quarter 1,7493.0,2013,19946.0,2.6619511544107834
Rainfed Palay,Antique,Quarter 1,4000.0,2013,9436.0,2.359
Rainfed Palay,Capiz,Quarter 1,23049.0,2013,66620.0,2.8903640071152763
Rainfed Palay,Guimaras,Quarter 1,2179.0,2013,3940.0,1.8081688848095456
Rainfed Palay,Iloilo,Quarter 1,29155.0,2013,74832.0,2.5666952495283826
Palay,Aklan,Quarter 1,14307.0,2013,45231.0,3.1614594254560706
Palay,Antique,Quarter 1,17248.0,2013,59109.0,3.427006029684601
Palay,Capiz,Quarter 1,31075.0,2013,96950.0,3.1198712791633145
Palay,Guimaras,Quarter 1,2950.0,2013,6271.0,2.125762711864407
Palay,Iloilo,Quarter 1,69614.0,2013,204618.0,2.9393225500617692
White Corn,Aklan,Quarter 1,132.0,2013,402.0,3.0454545454545454
White Corn,Antique,Quarter 1,48.0,2013,68.0,1.4166666666666667
White Corn,Capiz,Quarter 1,120.0,2013,230.0,1.9166666666666667
White Corn,Guimaras,Quarter 1,6.0,2013,5.0,0.8333333333333334
White Corn,Iloilo,Quarter 1,2339.0,2013,5656.0,2.4181274048738777
Yellow Corn,Aklan,Quarter 1,22.0,2013,47.0,2.1363636363636362
Yellow Corn,Antique,Quarter 1,245.0,2013,922.0,3.763265306122449
Yellow Corn,Capiz,Quarter 1,5099.0,2013,17840.0,3.4987252402431848
Yellow Corn,Guimaras,Quarter 1,3.0,2013,3.0,1.0
Yellow Corn,Iloilo,Quarter 1,12236.0,2013,51794.0,4.232919254658385
Corn,Aklan,Quarter 1,154.0,2013,449.0,2.9155844155844157
Corn,Antique,Quarter 1,293.0,2013,990.0,3.378839590443686
Corn,Capiz,Quarter 1,5219.0,2013,18070.0,3.4623491090247174
Corn,Guimaras,Quarter 1,9.0,2013,8.0,0.8888888888888888
Corn,Iloilo,Quarter 1,14575.0,2013,57450.0,3.941680960548885
Irrigated Palay,Aklan,Quarter 2,2401.0,2013,8199.0,3.4148271553519365
Irrigated Palay,Antique,Quarter 2,5128.0,2013,18263.0,3.561427457098284
Irrigated Palay,Capiz,Quarter 2,5510.0,2013,20998.0,3.8108892921960074
Irrigated Palay,Guimaras,Quarter 2,136.0,2013,331.0,2.4338235294117645
Irrigated Palay,Iloilo,Quarter 2,5880.0,2013,18584.0,3.160544217687075
Rainfed Palay,Aklan,Quarter 2,2150.0,2013,4671.0,2.1725581395348836
Rainfed Palay,Antique,Quarter 2,504.0,2013,1350.0,2.6785714285714284
Rainfed Palay,Capiz,Quarter 2,4781.0,2013,13440.0,2.8111273792093705
Rainfed Palay,Guimaras,Quarter 2,105.0,2013,139.0,1.3238095238095238
Rainfed Palay,Iloilo,Quarter 2,1425.0,2013,3610.0,2.533333333333333
Palay,Aklan,Quarter 2,4551.0,2013,12870.0,2.827949901120633
Palay,Antique,Quarter 2,5632.0,2013,19613.0,3.482421875
Palay,Capiz,Quarter 2,10291.0,2013,34438.0,3.346419201243805
Palay,Guimaras,Quarter 2,241.0,2013,470.0,1.950207468879668
Palay,Iloilo,Quarter 2,7305.0,2013,22194.0,3.038193018480493
White Corn,Aklan,Quarter 2,129.0,2013,260.0,2.0155038759689923
White Corn,Antique,Quarter 2,141.0,2013,202.0,1.4326241134751774
White Corn,Capiz,Quarter 2,60.0,2013,109.0,1.8166666666666667
White Corn,Guimaras,Quarter 2,6.0,2013,4.0,0.6666666666666666
White Corn,Iloilo,Quarter 2,3500.0,2013,8180.0,2.337142857142857
Yellow Corn,Aklan,Quarter 2,345.0,2013,1070.0,3.101449275362319
Yellow Corn,Antique,Quarter 2,674.0,2013,2317.0,3.4376854599406528
Yellow Corn,Capiz,Quarter 2,3180.0,2013,10350.0,3.2547169811320753
Yellow Corn,Guimaras,Quarter 2,3.0,2013,3.0,1.0
Yellow Corn,Iloilo,Quarter 2,1060.0,2013,3894.0,3.6735849056603773
Corn,Aklan,Quarter 2,474.0,2013,1330.0,2.8059071729957807
Corn,Antique,Quarter 2,815.0,2013,2519.0,3.09079754601227
Corn,Capiz,Quarter 2,3240.0,2013,10459.0,3.2280864197530863
Corn,Guimaras,Quarter 2,9.0,2013,7.0,0.7777777777777778
Corn,Iloilo,Quarter 2,4560.0,2013,12074.0,2.6478070175438595
Irrigated Palay,Aklan,Quarter 3,3705.0,2013,15455.0,4.171390013495277
Irrigated Palay,Antique,Quarter 3,13943.0,2013,57611.0,4.131894140428889
Irrigated Palay,Capiz,Quarter 3,7325.0,2013,27886.0,3.806962457337884
Irrigated Palay,Guimaras,Quarter 3,1177.0,2013,4400.0,3.7383177570093458
Irrigated Palay,Iloilo,Quarter 3,30700.0,2013,121607.0,3.96114006514658
Rainfed Palay,Aklan,Quarter 3,3847.0,2013,12648.0,3.287756693527424
Rainfed Palay,Antique,Quarter 3,18409.0,2013,55592.0,3.0198272584062145
Rainfed Palay,Capiz,Quarter 3,32866.0,2013,102742.0,3.126087750258626
Rainfed Palay,Guimaras,Quarter 3,5929.0,2013,16140.0,2.722212852082982
Rainfed Palay,Iloilo,Quarter 3,53040.0,2013,182906.0,3.448453996983409
Palay,Aklan,Quarter 3,7552.0,2013,28103.0,3.7212658898305087
Palay,Antique,Quarter 3,32352.0,2013,113203.0,3.499103610286845
Palay,Capiz,Quarter 3,40191.0,2013,130628.0,3.2501803886442238
Palay,Guimaras,Quarter 3,7106.0,2013,20540.0,2.89051505769772
Palay,Iloilo,Quarter 3,83740.0,2013,304513.0,3.6364103176498688
White Corn,Aklan,Quarter 3,180.0,2013,330.0,1.8333333333333333
White Corn,Antique,Quarter 3,183.0,2013,231.0,1.2622950819672132
White Corn,Capiz,Quarter 3,80.0,2013,150.0,1.875
White Corn,Guimaras,Quarter 3,364.0,2013,448.0,1.2307692307692308
White Corn,Iloilo,Quarter 3,6738.0,2013,15933.0,2.364648263579697
Yellow Corn,Aklan,Quarter 3,300.0,2013,790.0,2.6333333333333333
Yellow Corn,Antique,Quarter 3,218.0,2013,687.0,3.1513761467889907
Yellow Corn,Capiz,Quarter 3,5550.0,2013,18519.0,3.3367567567567566
Yellow Corn,Guimaras,Quarter 3,35.0,2013,72.0,2.057142857142857
Yellow Corn,Iloilo,Quarter 3,14010.0,2013,69986.0,4.995431834403997
Corn,Aklan,Quarter 3,480.0,2013,1120.0,2.3333333333333335
Corn,Antique,Quarter 3,401.0,2013,918.0,2.28927680798005
Corn,Capiz,Quarter 3,5630.0,2013,18669.0,3.3159857904085257
Corn,Guimaras,Quarter 3,399.0,2013,520.0,1.3032581453634084
Corn,Iloilo,Quarter 3,20748.0,2013,85919.0,4.141073838442259
Irrigated Palay,Aklan,Quarter 4,6540.0,2013,25075.0,3.8340978593272173
Irrigated Palay,Antique,Quarter 4,14543.0,2013,55974.0,3.8488619954617342
Irrigated Palay,Capiz,Quarter 4,5095.0,2013,18792.0,3.6883218842001964
Irrigated Palay,Guimaras,Quarter 4,993.0,2013,3604.0,3.6294058408862035
Irrigated Palay,Iloilo,Quarter 4,33716.0,2013,117725.0,3.491665678016372
Rainfed Palay,Aklan,Quarter 4,8059.0,2013,24014.0,2.979774165529222
Rainfed Palay,Antique,Quarter 4,13662.0,2013,38723.0,2.834358073488508
Rainfed Palay,Capiz,Quarter 4,13982.0,2013,41580.0,2.9738234873408667
Rainfed Palay,Guimaras,Quarter 4,6186.0,2013,15181.0,2.4540898803750406
Rainfed Palay,Iloilo,Quarter 4,56416.0,2013,173402.0,3.073631593874078
Palay,Aklan,Quarter 4,14599.0,2013,49089.0,3.3624905815466812
Palay,Antique,Quarter 4,28205.0,2013,94697.0,3.3574543520652367
Palay,Capiz,Quarter 4,19077.0,2013,60372.0,3.1646485296430256
