,Croptype,Province,Quarter,Year,Area,Production
3736,White Corn,Antique,1,2018,72.0,154.0
3737,White Corn,Capiz,1,2018,145.0,294.0
3738,White Corn,Guimaras,1,2018,40.0,34.0
3739,White Corn,Iloilo,1,2018,860.0,1964.0
3740,Yellow Corn,Aklan,1,2018,124.0,309.0
3741,Yellow Corn,Antique,1,2018,415.0,2282.0
3742,Yellow Corn,Capiz,1,2018,5235.0,21634.0
3743,Yellow Corn,Guimaras,1,2018,5.0,8.0
3744,Yellow Corn,Iloilo,1,2018,6330.0,28531.0
3745,Corn,Aklan,1,2018,195.0,417.0
3746,Corn,Antique,1,2018,487.0,2436.0
3747,Corn,Capiz,1,2018,5380.0,21928.0
3748,Corn,Guimaras,1,2018,45.0,42.0
3749,Corn,Iloilo,1,2018,7190.0,30495.0
3750,Irrigated Palay,Aklan,2,2018,2284.0,7037.0
3751,Irrigated Palay,Antique,2,2018,4826.0,17229.0
3752,Irrigated Palay,Capiz,2,2018,7675.0,25142.0
3753,Irrigated Palay,Guimaras,2,2018,70.0,128.0
3754,Irrigated Palay,Iloilo,2,2018,3820.0,13276.0
3755,Rainfed Palay,Aklan,2,2018,1256.0,2690.0
3756,Rainfed Palay,Antique,2,2018,390.0,1076.0
3757,Rainfed Palay,Capiz,2,2018,9110.0,28461.0
3758,Rainfed Palay,Guimaras,2,2018,65.0,67.0
3759,Rainfed Palay,Iloilo,2,2018,2585.0,8072.0
3760,Palay,Aklan,2,2018,3540.0,9727.0
3761,Palay,Antique,2,2018,5216.0,18305.0
3762,Palay,Capiz,2,2018,16785.0,53603.0
3763,Palay,Guimaras,2,2018,135.0,195.0
3764,Palay,Iloilo,2,2018,6405.0,21348.0
3765,White Corn,Aklan,2,2018,123.0,239.0
3766,White Corn,Antique,2,2018,113.0,267.0
3767,White Corn,Capiz,2,2018,71.0,148.0
3768,White Corn,Guimaras,2,2018,17.0,13.0
3769,White Corn,Iloilo,2,2018,903.0,2142.0
3770,Yellow Corn,Aklan,2,2018,362.0,1094.0
3771,Yellow Corn,Antique,2,2018,772.0,4565.0
3772,Yellow Corn,Capiz,2,2018,1896.0,8317.0
3773,Yellow Corn,Guimaras,2,2018,20.0,27.0
3774,Yellow Corn,Iloilo,2,2018,985.0,3116.0
3775,Corn,Aklan,2,2018,485.0,1333.0
3776,Corn,Antique,2,2018,885.0,4832.0
3777,Corn,Capiz,2,2018,1967.0,8465.0
3778,Corn,Guimaras,2,2018,37.0,40.0
3779,Corn,Iloilo,2,2018,1888.0,5258.0
3780,Irrigated Palay,Aklan,3,2018,4587.0,15315.0
3781,Irrigated Palay,Antique,3,2018,13726.0,55008.0
3782,Irrigated Palay,Capiz,3,2018,7993.0,32029.0
3783,Irrigated Palay,Guimaras,3,2018,1053.0,3930.0
3784,Irrigated Palay,Iloilo,3,2018,36615.0,135362.0
3785,Rainfed Palay,Aklan,3,2018,5225.0,14046.0
3786,Rainfed Palay,Antique,3,2018,15399.0,50328.0
3787,Rainfed Palay,Capiz,3,2018,17542.0,54992.0
3788,Rainfed Palay,Guimaras,3,2018,6356.0,18583.0
3789,Rainfed Palay,Iloilo,3,2018,54835.0,185677.95
3790,Palay,Aklan,3,2018,9812.0,29361.0
3791,Palay,Antique,3,2018,29125.0,105336.0
3792,Palay,Capiz,3,2018,25535.0,87021.0
3793,Palay,Guimaras,3,2018,7409.0,22513.0
3794,Palay,Iloilo,3,2018,91450.0,321039.95
3795,White Corn,Aklan,3,2018,76.0,198.0
3796,White Corn,Antique,3,2018,184.0,243.8
3797,White Corn,Capiz,3,2018,155.0,330.0
3798,White Corn,Guimaras,3,2018,265.0,681.0
3799,White Corn,Iloilo,3,2018,2748.0,6350.5
3800,Yellow Corn,Aklan,3,2018,235.0,726.0
3801,Yellow Corn,Antique,3,2018,224.0,1036.0
3802,Yellow Corn,Capiz,3,2018,6060.0,29039.0
3803,Yellow Corn,Guimaras,3,2018,300.0,1199.0
3804,Yellow Corn,Iloilo,3,2018,6063.0,28430.82
3805,Corn,Aklan,3,2018,311.0,924.0
3806,Corn,Antique,3,2018,408.0,1279.8
3807,Corn,Capiz,3,2018,6215.0,29369.0
3808,Corn,Guimaras,3,2018,565.0,1880.0
3809,Corn,Iloilo,3,2018,8811.0,34781.32
3810,Irrigated Palay,Aklan,4,2018,3946.0,13208.3
3811,Irrigated Palay,Antique,4,2018,15659.0,69119.0
3812,Irrigated Palay,Capiz,4,2018,7423.0,28168.0
3813,Irrigated Palay,Guimaras,4,2018,1273.0,4715.0
3814,Irrigated Palay,Iloilo,4,2018,28573.0,94402.0
3815,Rainfed Palay,Aklan,4,2018,3446.0,8909.5
3816,Rainfed Palay,Antique,4,2018,15078.0,52315.0
3817,Rainfed Palay,Capiz,4,2018,29005.0,88165.0
3818,Rainfed Palay,Guimaras,4,2018,3900.0,10471.0
3819,Rainfed Palay,Iloilo,4,2018,60286.0,188067.0
3820,Palay,Aklan,4,2018,7392.0,22117.8
3821,Palay,Antique,4,2018,30737.0,121434.0
3822,Palay,Capiz,4,2018,36428.0,116333.0
3823,Palay,Guimaras,4,2018,5173.0,15186.0
3824,Palay,Iloilo,4,2018,88859.0,282469.0
3825,White Corn,Aklan,4,2018,75.0,135.0
3826,White Corn,Antique,4,2018,26.0,60.0
3827,White Corn,Capiz,4,2018,100.0,203.0
3828,White Corn,Guimaras,4,2018,19.0,24.0
3829,White Corn,Iloilo,4,2018,388.0,918.29
3830,Yellow Corn,Aklan,4,2018,301.0,817.3
3831,Yellow Corn,Antique,4,2018,45.0,213.0
3832,Yellow Corn,Capiz,4,2018,1230.0,5725.0
3833,Yellow Corn,Guimaras,4,2018,160.0,475.0
3834,Yellow Corn,Iloilo,4,2018,1391.0,5888.1
3835,Corn,Aklan,4,2018,376.0,952.3
3836,Corn,Antique,4,2018,71.0,273.0
3837,Corn,Capiz,4,2018,1330.0,5928.0
3838,Corn,Guimaras,4,2018,179.0,499.0
3839,Corn,Iloilo,4,2018,1779.0,6806.39
3840,Irrigated Palay,Aklan,1,2019,6773.0,20353.0
3841,Irrigated Palay,Antique,1,2019,14589.0,52421.0
3842,Irrigated Palay,Capiz,1,2019,8835.0,27769.0
3843,Irrigated Palay,Guimaras,1,2019,1239.0,3531.0
3844,Irrigated Palay,Iloilo,1,2019,41437.0,130071.0
3845,Rainfed Palay,Aklan,1,2019,8001.0,18889.0
3846,Rainfed Palay,Antique,1,2019,4592.0,14162.0
3847,Rainfed Palay,Capiz,1,2019,26697.0,78336.0
3848,Rainfed Palay,Guimaras,1,2019,3435.0,7162.0
3849,Rainfed Palay,Iloilo,1,2019,57791.0,152711.6
3850,Palay,Aklan,1,2019,14774.0,39242.0
3851,Palay,Antique,1,2019,19181.0,66583.0
3852,Palay,Capiz,1,2019,35532.0,106105.0
3853,Palay,Guimaras,1,2019,4674.0,10693.0
3854,Palay,Iloilo,1,2019,99228.0,282782.6
3855,White Corn,Aklan,1,2019,73.0,144.3
3856,White Corn,Antique,1,2019,85.0,232.0
3857,White Corn,Capiz,1,2019,158.0,331.0
3858,White Corn,Guimaras,1,2019,27.0,28.0
3859,White Corn,Iloilo,1,2019,876.0,1903.0
3860,Yellow Corn,Aklan,1,2019,126.0,327.4
3861,Yellow Corn,Antique,1,2019,531.0,2836.0
3862,Yellow Corn,Capiz,1,2019,5250.0,22285.0
3863,Yellow Corn,Guimaras,1,2019,10.0,17.5
3864,Yellow Corn,Iloilo,1,2019,6917.0,29130.0
3865,Corn,Aklan,1,2019,199.0,471.7
3866,Corn,Antique,1,2019,616.0,3068.0
3867,Corn,Capiz,1,2019,5408.0,22616.0
3868,Corn,Guimaras,1,2019,37.0,45.5
3869,Corn,Iloilo,1,2019,7793.0,31033.0
3870,Irrigated Palay,Aklan,2,2019,1495.0,3852.0
3871,Irrigated Palay,Antique,2,2019,3901.0,12872.0
3872,Irrigated Palay,Capiz,2,2019,4390.0,11932.0
3873,Irrigated Palay,Guimaras,2,2019,110.0,138.0
3874,Irrigated Palay,Iloilo,2,2019,3004.0,10094.0
3875,Rainfed Palay,Aklan,2,2019,1110.0,2043.0
3876,Rainfed Palay,Antique,2,2019,384.0,970.0
3877,Rainfed Palay,Capiz,2,2019,2992.0,7250.0
3878,Rainfed Palay,Guimaras,2,2019,35.0,27.0
3879,Rainfed Palay,Iloilo,2,2019,1845.0,5499.93
3880,Palay,Aklan,2,2019,2605.0,5895.0
3881,Palay,Antique,2,2019,4285.0,13842.0
3882,Palay,Capiz,2,2019,7382.0,19182.0
3883,Palay,Guimaras,2,2019,145.0,165.0
3884,Palay,Iloilo,2,2019,4849.0,15593.93
3885,White Corn,Aklan,2,2019,124.0,227.0
3886,White Corn,Antique,2,2019,112.0,241.0
3887,White Corn,Capiz,2,2019,68.0,130.0
3888,White Corn,Guimaras,2,2019,6.0,3.0
3889,White Corn,Iloilo,2,2019,646.0,1484.03
3890,Yellow Corn,Aklan,2,2019,363.0,1059.0
3891,Yellow Corn,Antique,2,2019,785.0,4187.0
3892,Yellow Corn,Capiz,2,2019,2345.0,9584.0
3893,Yellow Corn,Guimaras,2,2019,4.0,4.0
3894,Yellow Corn,Iloilo,2,2019,738.0,2290.51
3895,Corn,Aklan,2,2019,487.0,1286.0
3896,Corn,Antique,2,2019,897.0,4428.0
3897,Corn,Capiz,2,2019,2413.0,9714.0
3898,Corn,Guimaras,2,2019,10.0,7.0
3899,Corn,Iloilo,2,2019,1384.0,3774.54
3900,Irrigated Palay,Aklan,3,2019,1486.0,5379.78
3901,Irrigated Palay,Antique,3,2019,11007.0,44421.0
3902,Irrigated Palay,Capiz,3,2019,5256.0,19700.0
3903,Irrigated Palay,Guimaras,3,2019,408.0,1489.0
3904,Irrigated Palay,Iloilo,3,2019,22146.0,75365.0
3905,Rainfed Palay,Aklan,3,2019,1193.0,3048.96
3906,Rainfed Palay,Antique,3,2019,14708.0,47390.0
3907,Rainfed Palay,Capiz,3,2019,8699.0,26214.0
3908,Rainfed Palay,Guimaras,3,2019,1303.0,3786.0
3909,Rainfed Palay,Iloilo,3,2019,37543.0,119858.0
3910,Palay,Aklan,3,2019,2679.0,8428.74
3911,Palay,Antique,3,2019,25715.0,91811.0
3912,Palay,Capiz,3,2019,13955.0,45914.0
3913,Palay,Guimaras,3,2019,1711.0,5275.0
3914,Palay,Iloilo,3,2019,59689.0,195223.0
3915,White Corn,Aklan,3,2019,83.0,225.59
3916,White Corn,Antique,3,2019,186.0,351.0
3917,White Corn,Capiz,3,2019,157.0,362.0
3918,White Corn,Guimaras,3,2019,208.0,555.0
3919,White Corn,Iloilo,3,2019,2595.0,5886.81
3920,Yellow Corn,Aklan,3,2019,244.0,782.9
3921,Yellow Corn,Antique,3,2019,238.0,1361.0
3922,Yellow Corn,Capiz,3,2019,6080.0,29900.0
3923,Yellow Corn,Guimaras,3,2019,75.0,298.0
3924,Yellow Corn,Iloilo,3,2019,4913.0,21737.59
3925,Corn,Aklan,3,2019,327.0,1008.49
3926,Corn,Antique,3,2019,424.0,1712.0
3927,Corn,Capiz,3,2019,6237.0,30262.0
3928,Corn,Guimaras,3,2019,283.0,853.0
3929,Corn,Iloilo,3,2019,7508.0,27624.4
3930,Irrigated Palay,Aklan,4,2019,6283.0,21827.0
3931,Irrigated Palay,Antique,4,2019,19257.0,85940.5
3932,Irrigated Palay,Capiz,4,2019,9850.0,37405.0
3933,Irrigated Palay,Guimaras,4,2019,1827.0,6899.0
3934,Irrigated Palay,Iloilo,4,2019,38409.0,130331.0
3935,Rainfed Palay,Aklan,4,2019,7439.0,18769.84
3936,Rainfed Palay,Antique,4,2019,15225.0,54531.07
3937,Rainfed Palay,Capiz,4,2019,30448.0,93162.0
3938,Rainfed Palay,Guimaras,4,2019,8985.0,24694.0
3939,Rainfed Palay,Iloilo,4,2019,65668.0,213906.35
3940,Palay,Aklan,4,2019,13722.0,40596.84
3941,Palay,Antique,4,2019,34482.0,140471.57
3942,Palay,Capiz,4,2019,40298.0,130567.0
3943,Palay,Guimaras,4,2019,10812.0,31593.0
3944,Palay,Iloilo,4,2019,104077.0,344237.35
3945,White Corn,Aklan,4,2019,80.0,121.12
3946,White Corn,Antique,4,2019,45.0,107.1
3947,White Corn,Capiz,4,2019,105.0,252.0
3948,White Corn,Guimaras,4,2019,65.0,117.0
3949,White Corn,Iloilo,4,2019,422.0,966.05
3950,Yellow Corn,Aklan,4,2019,306.0,829.7
3951,Yellow Corn,Antique,4,2019,99.0,462.65
3952,Yellow Corn,Capiz,4,2019,1200.0,5792.0
3953,Yellow Corn,Guimaras,4,2019,40.0,123.0
3954,Yellow Corn,Iloilo,4,2019,2401.0,10145.7
3955,Corn,Aklan,4,2019,386.0,950.82
3956,Corn,Antique,4,2019,144.0,569.75
3957,Corn,Capiz,4,2019,1305.0,6044.0
3958,Corn,Guimaras,4,2019,105.0,240.0
3959,Corn,Iloilo,4,2019,2823.0,11111.75
3960,Irrigated Palay,Aklan,1,2020,7751.0,25606.21
3961,Irrigated Palay,Antique,1,2020,5581.0,22272.0
3962,Irrigated Palay,Capiz,1,2020,9230.0,35160.0
3963,Irrigated Palay,Guimaras,1,2020,1400.0,4193.0
3964,Irrigated Palay,Iloilo,1,2020,43208.0,146459.0
3965,Rainfed Palay,Aklan,1,2020,6677.0,16379.64
3966,Rainfed Palay,Antique,1,2020,3205.94,10298.0
3967,Rainfed Palay,Capiz,1,2020,30543.0,94888.0
3968,Rainfed Palay,Guimaras,1,2020,4201.0,10262.0
3969,Rainfed Palay,Iloilo,1,2020,58318.0,187031.0
3970,Palay,Aklan,1,2020,14428.0,41985.85
3971,Palay,Antique,1,2020,8786.94,32570.0
3972,Palay,Capiz,1,2020,39773.0,130048.0
3973,Palay,Guimaras,1,2020,5601.0,14455.0
3974,Palay,Iloilo,1,2020,101526.0,333490.0
3975,White Corn,Aklan,1,2020,84.0,152.22
3976,White Corn,Antique,1,2020,144.0,342.0
3977,White Corn,Capiz,1,2020,162.0,298.0
3978,White Corn,Guimaras,1,2020,45.0,56.0
3979,White Corn,Iloilo,1,2020,689.0,1623.86
3980,Yellow Corn,Aklan,1,2020,130.0,337.06
3981,Yellow Corn,Antique,1,2020,601.0,3192.0
3982,Yellow Corn,Capiz,1,2020,5400.0,18861.0
3983,Yellow Corn,Guimaras,1,2020,20.0,43.0
3984,Yellow Corn,Iloilo,1,2020,6249.0,26299.44
3985,Corn,Aklan,1,2020,214.0,489.28
3986,Corn,Antique,1,2020,745.0,3534.0
3987,Corn,Capiz,1,2020,5562.0,19159.0
3988,Corn,Guimaras,1,2020,65.0,99.0
3989,Corn,Iloilo,1,2020,6938.0,27923.3
3990,Irrigated Palay,Aklan,2,2020,2150.0,6621.0
3991,Irrigated Palay,Antique,2,2020,3870.0,13168.0
3992,Irrigated Palay,Capiz,2,2020,5400.0,17306.4
3993,Irrigated Palay,Guimaras,2,2020,198.0,531.0
3994,Irrigated Palay,Iloilo,2,2020,3685.0,12428.99
3995,Rainfed Palay,Aklan,2,2020,1754.0,3617.0
3996,Rainfed Palay,Antique,2,2020,385.0,1152.0
3997,Rainfed Palay,Capiz,2,2020,10482.0,31990.61
3998,Rainfed Palay,Guimaras,2,2020,103.0,150.0
3999,Rainfed Palay,Iloilo,2,2020,2076.0,6497.39
4000,Palay,Aklan,2,2020,3904.0,10238.0
4001,Palay,Antique,2,2020,4255.0,14320.0
4002,Palay,Capiz,2,2020,15882.0,49297.01
4003,Palay,Guimaras,2,2020,301.0,681.0
4004,Palay,Iloilo,2,2020,5761.0,18926.38
4005,White Corn,Aklan,2,2020,127.0,264.69
4006,White Corn,Antique,2,2020,95.0,195.27
4007,White Corn,Capiz,2,2020,92.0,191.97
4008,White Corn,Guimaras,2,2020,8.0,8.0
4009,White Corn,Iloilo,2,2020,726.0,1712.35
4010,Yellow Corn,Aklan,2,2020,369.0,1136.28
4011,Yellow Corn,Antique,2,2020,860.0,4307.12
4012,Yellow Corn,Capiz,2,2020,2175.0,9990.3
4013,Yellow Corn,Guimaras,2,2020,4.0,7.0
4014,Yellow Corn,Iloilo,2,2020,1185.0,3968.4
4015,Corn,Aklan,2,2020,496.0,1400.97
4016,Corn,Antique,2,2020,955.0,4502.39
4017,Corn,Capiz,2,2020,2267.0,10182.27
4018,Corn,Guimaras,2,2020,12.0,15.0
4019,Corn,Iloilo,2,2020,1911.0,5680.75
4020,Irrigated Palay,Aklan,3,2020,4815.0,17636.0
4021,Irrigated Palay,Antique,3,2020,14114.0,60530.0
4022,Irrigated Palay,Capiz,3,2020,8550.0,34738.0
4023,Irrigated Palay,Guimaras,3,2020,1460.0,5808.0
4024,Irrigated Palay,Iloilo,3,2020,31007.0,112294.0
4025,Rainfed Palay,Aklan,3,2020,4431.0,12676.3
4026,Rainfed Palay,Antique,3,2020,16509.0,54388.0
4027,Rainfed Palay,Capiz,3,2020,19410.0,62864.0
4028,Rainfed Palay,Guimaras,3,2020,6264.0,19558.0
4029,Rainfed Palay,Iloilo,3,2020,45924.0,158116.49
4030,Palay,Aklan,3,2020,9246.0,30312.3
4031,Palay,Antique,3,2020,30623.0,114918.0
4032,Palay,Capiz,3,2020,27960.0,97602.0
4033,Palay,Guimaras,3,2020,7724.0,25366.0
4034,Palay,Iloilo,3,2020,76931.0,270410.49
4035,White Corn,Aklan,3,2020,171.0,422.28
4036,White Corn,Antique,3,2020,220.0,443.0
4037,White Corn,Capiz,3,2020,170.0,429.7
4038,White Corn,Guimaras,3,2020,273.0,822.0
4039,White Corn,Iloilo,3,2020,2815.0,7266.72
4040,Yellow Corn,Aklan,3,2020,263.0,840.87
4041,Yellow Corn,Antique,3,2020,301.0,1439.0
4042,Yellow Corn,Capiz,3,2020,6030.0,30184.5
4043,Yellow Corn,Guimaras,3,2020,195.0,867.0
4044,Yellow Corn,Iloilo,3,2020,5883.0,29437.86
4045,Corn,Aklan,3,2020,434.0,1263.15
4046,Corn,Antique,3,2020,521.0,1882.0
4047,Corn,Capiz,3,2020,6200.0,30614.2
4048,Corn,Guimaras,3,2020,468.0,1689.0
4049,Corn,Iloilo,3,2020,8698.0,36704.58
4050,Irrigated Palay,Aklan,4,2020,4872.0,19146.4
4051,Irrigated Palay,Antique,4,2020,11528.0,49672.0
4052,Irrigated Palay,Capiz,4,2020,7456.0,28142.68
4053,Irrigated Palay,Guimaras,4,2020,1535.0,5915.0
4054,Irrigated Palay,Iloilo,4,2020,39886.0,144550.0
4055,Rainfed Palay,Aklan,4,2020,5953.0,20624.64
4056,Rainfed Palay,Antique,4,2020,15900.0,54051.0
4057,Rainfed Palay,Capiz,4,2020,18039.0,58183.0
4058,Rainfed Palay,Guimaras,4,2020,6249.0,18574.0
4059,Rainfed Palay,Iloilo,4,2020,66394.0,226413.0
4060,Palay,Aklan,4,2020,10825.0,39771.04
4061,Palay,Antique,4,2020,27428.0,103723.0
4062,Palay,Capiz,4,2020,25495.0,86325.68
4063,Palay,Guimaras,4,2020,7784.0,24489.0
4064,Palay,Iloilo,4,2020,106280.0,370963.0
4065,White Corn,Aklan,4,2020,167.0,369.19
4066,White Corn,Antique,4,2020,30.0,62.0
4067,White Corn,Capiz,4,2020,116.0,275.5
4068,White Corn,Guimaras,4,2020,59.0,145.0
4069,White Corn,Iloilo,4,2020,398.0,991.8
4070,Yellow Corn,Aklan,4,2020,145.0,390.34
4071,Yellow Corn,Antique,4,2020,35.0,143.0
4072,Yellow Corn,Capiz,4,2020,1170.0,5630.0
4073,Yellow Corn,Guimaras,4,2020,45.0,166.0
4074,Yellow Corn,Iloilo,4,2020,1996.0,8778.14
4075,Corn,Aklan,4,2020,312.0,759.53
4076,Corn,Antique,4,2020,65.0,205.0
4077,Corn,Capiz,4,2020,1286.0,5905.5
4078,Corn,Guimaras,4,2020,104.0,311.0
4079,Corn,Iloilo,4,2020,2394.0,9769.94
4080,Irrigated Palay,Aklan,1,2021,5153.0,15923.0
4081,Irrigated Palay,Antique,1,2021,11986.0,48388.0
4082,Irrigated Palay,Capiz,1,2021,9240.0,32349.0
4083,Irrigated Palay,Guimaras,1,2021,1323.0,4073.0
4084,Irrigated Palay,Iloilo,1,2021,41219.0,156659.0
4085,Rainfed Palay,Aklan,1,2021,5414.0,11871.0
4086,Rainfed Palay,Antique,1,2021,5164.0,16847.0
4087,Rainfed Palay,Capiz,1,2021,31256.0,87288.0
4088,Rainfed Palay,Guimaras,1,2021,4160.0,10049.0
4089,Rainfed Palay,Iloilo,1,2021,59930.0,198381.0
4090,Palay,Aklan,1,2021,10567.0,27794.0
4091,Palay,Antique,1,2021,17150.0,65235.0
4092,Palay,Capiz,1,2021,40496.0,119637.0
4093,Palay,Guimaras,1,2021,5483.0,14122.0
4094,Palay,Iloilo,1,2021,101149.0,355040.0
4095,White Corn,Aklan,1,2021,78.0,136.0
4096,White Corn,Antique,1,2021,134.0,349.21
4097,White Corn,Capiz,1,2021,160.0,284.0
4098,White Corn,Guimaras,1,2021,40.0,67.0
4099,White Corn,Iloilo,1,2021,791.0,1990.0
4100,Yellow Corn,Aklan,1,2021,117.0,281.0
4101,Yellow Corn,Antique,1,2021,538.0,2431.0
4102,Yellow Corn,Capiz,1,2021,5000.0,15560.0
4103,Yellow Corn,Guimaras,1,2021,23.0,64.0
4104,Yellow Corn,Iloilo,1,2021,8876.0,42629.0
4105,Corn,Aklan,1,2021,195.0,417.0
4106,Corn,Antique,1,2021,672.0,2780.21
4107,Corn,Capiz,1,2021,5160.0,15844.0
4108,Corn,Guimaras,1,2021,63.0,131.0
4109,Corn,Iloilo,1,2021,9667.0,44619.0
4110,Irrigated Palay,Aklan,2,2021,2303.0,7294.0
4111,Irrigated Palay,Antique,2,2021,6152.0,19917.0
4112,Irrigated Palay,Capiz,2,2021,6260.0,20385.28
4113,Irrigated Palay,Guimaras,2,2021,260.0,734.0
4114,Irrigated Palay,Iloilo,2,2021,5215.0,18136.0
4115,Rainfed Palay,Aklan,2,2021,1961.0,4415.0
4116,Rainfed Palay,Antique,2,2021,535.0,1608.0
4117,Rainfed Palay,Capiz,2,2021,15158.0,47263.0
4118,Rainfed Palay,Guimaras,2,2021,125.0,240.0
4119,Rainfed Palay,Iloilo,2,2021,3116.0,10187.0
4120,Palay,Aklan,2,2021,4264.0,11709.0
4121,Palay,Antique,2,2021,6687.0,21525.0
4122,Palay,Capiz,2,2021,21418.0,67648.28
4123,Palay,Guimaras,2,2021,385.0,974.0
4124,Palay,Iloilo,2,2021,8331.0,28323.0
4125,White Corn,Aklan,2,2021,114.0,221.0
4126,White Corn,Antique,2,2021,99.0,216.15
4127,White Corn,Capiz,2,2021,98.0,203.0
4128,White Corn,Guimaras,2,2021,18.0,23.0
4129,White Corn,Iloilo,2,2021,767.0,1868.87
4130,Yellow Corn,Aklan,2,2021,350.0,898.0
4131,Yellow Corn,Antique,2,2021,865.0,4408.0
4132,Yellow Corn,Capiz,2,2021,1915.0,6555.0
4133,Yellow Corn,Guimaras,2,2021,8.0,16.0
4134,Yellow Corn,Iloilo,2,2021,2162.0,7510.4
4135,Corn,Aklan,2,2021,464.0,1119.0
4136,Corn,Antique,2,2021,964.0,4624.15
4137,Corn,Capiz,2,2021,2013.0,6758.0
4138,Corn,Guimaras,2,2021,26.0,39.0
4139,Corn,Iloilo,2,2021,2929.0,9379.27
4140,Irrigated Palay,Aklan,3,2021,3629.0,11342.25
4141,Irrigated Palay,Antique,3,2021,14306.0,60870.0
4142,Irrigated Palay,Capiz,3,2021,9060.0,36698.08
4143,Irrigated Palay,Guimaras,3,2021,974.0,3883.0
4144,Irrigated Palay,Iloilo,3,2021,39339.0,136672.0
4145,Rainfed Palay,Aklan,3,2021,3707.0,9578.86
4146,Rainfed Palay,Antique,3,2021,16449.0,53171.0
4147,Rainfed Palay,Capiz,3,2021,26615.0,84423.6
4148,Rainfed Palay,Guimaras,3,2021,4641.0,14955.0
4149,Rainfed Palay,Iloilo,3,2021,59964.0,197313.03
4150,Palay,Aklan,3,2021,7336.0,20921.11
4151,Palay,Antique,3,2021,30755.0,114041.0
4152,Palay,Capiz,3,2021,35675.0,121121.68
4153,Palay,Guimaras,3,2021,5615.0,18838.0
4154,Palay,Iloilo,3,2021,99303.0,333985.03
4155,White Corn,Aklan,3,2021,164.0,445.6
4156,White Corn,Antique,3,2021,200.0,465.81
4157,White Corn,Capiz,3,2021,183.0,461.4
4158,White Corn,Guimaras,3,2021,249.0,744.0
4159,White Corn,Iloilo,3,2021,1338.0,3569.1
4160,Yellow Corn,Aklan,3,2021,248.0,774.0
4161,Yellow Corn,Antique,3,2021,276.0,993.83
4162,Yellow Corn,Capiz,3,2021,6200.0,27538.0
4163,Yellow Corn,Guimaras,3,2021,190.0,850.0
4164,Yellow Corn,Iloilo,3,2021,10476.0,54454.5
4165,Corn,Aklan,3,2021,412.0,1219.6
4166,Corn,Antique,3,2021,476.0,1459.64
4167,Corn,Capiz,3,2021,6383.0,27999.4
4168,Corn,Guimaras,3,2021,439.0,1594.0
4169,Corn,Iloilo,3,2021,11814.0,58023.6
4170,Irrigated Palay,Aklan,4,2021,6221.0,24523.0
4171,Irrigated Palay,Antique,4,2021,12149.0,51816.0
4172,Irrigated Palay,Capiz,4,2021,7364.0,27671.8
4173,Irrigated Palay,Guimaras,4,2021,1725.0,7044.0
4174,Irrigated Palay,Iloilo,4,2021,28098.0,105414.0
4175,Rainfed Palay,Aklan,4,2021,6059.0,21600.0
4176,Rainfed Palay,Antique,4,2021,15867.0,50129.0
4177,Rainfed Palay,Capiz,4,2021,15100.0,47730.8
4178,Rainfed Palay,Guimaras,4,2021,6525.0,20298.75
4179,Rainfed Palay,Iloilo,4,2021,56195.0,196226.99
4180,Palay,Aklan,4,2021,12280.0,46123.0
4181,Palay,Antique,4,2021,28016.0,101945.0
4182,Palay,Capiz,4,2021,22464.0,75402.6
4183,Palay,Guimaras,4,2021,8250.0,27342.75
4184,Palay,Iloilo,4,2021,84293.0,301640.99
4185,White Corn,Aklan,4,2021,161.0,326.83
4186,White Corn,Antique,4,2021,26.5,54.88
4187,White Corn,Capiz,4,2021,122.0,293.6
4188,White Corn,Guimaras,4,2021,65.0,169.0
4189,White Corn,Iloilo,4,2021,265.0,655.0
4190,Yellow Corn,Aklan,4,2021,135.0,325.33
4191,Yellow Corn,Antique,4,2021,31.4,128.96
4192,Yellow Corn,Capiz,4,2021,1262.0,6096.64
4193,Yellow Corn,Guimaras,4,2021,60.0,236.0
4194,Yellow Corn,Iloilo,4,2021,1518.0,7252.56
4195,Corn,Aklan,4,2021,296.0,652.16
4196,Corn,Antique,4,2021,57.9,183.84
4197,Corn,Capiz,4,2021,1384.0,6390.24
4198,Corn,Guimaras,4,2021,125.0,405.0
4199,Corn,Iloilo,4,2021,1783.0,7907.56
4200,Irrigated Palay,Aklan,1,2022,6668.0,21812.54
4201,Irrigated Palay,Antique,1,2022,12115.0,48447.0
4202,Irrigated Palay,Capiz,1,2022,9210.0,32306.3
4203,Irrigated Palay,Guimaras,1,2022,1380.0,4328.0
4204,Irrigated Palay,Iloilo,1,2022,41245.0,148946.0
4205,Rainfed Palay,Aklan,1,2022,6615.0,16521.21
4206,Rainfed Palay,Antique,1,2022,5387.0,17111.0
4207,Rainfed Palay,Capiz,1,2022,31221.0,94086.43
4208,Rainfed Palay,Guimaras,1,2022,4252.0,10447.0
4209,Rainfed Palay,Iloilo,1,2022,60143.0,197593.0
4210,Palay,Aklan,1,2022,13283.0,38333.75
4211,Palay,Antique,1,2022,17502.0,65558.0
4212,Palay,Capiz,1,2022,40431.0,126392.73
4213,Palay,Guimaras,1,2022,5632.0,14775.0
4214,Palay,Iloilo,1,2022,101388.0,346539.0
4215,White Corn,Aklan,1,2022,60.0,94.4
4216,White Corn,Antique,1,2022,109.0,267.0
4217,White Corn,Capiz,1,2022,155.0,358.65
